passID;timestamp;stationRef;vehicleRef;charge
YOJ8258729;2020-06-09 22:30:00;AO19;UP28MBM38391;2.8
RPC0599772;2020-06-09 22:43:00;MR07;QO68DIC93032;2.5
PIS1756386;2020-06-09 22:56:00;EG00;IW53OQE31439;2.8
TBL9197206;2020-06-09 23:32:00;KO04;EE22TMX10817;1.5
XWL8156136;2020-06-09 23:34:00;NE09;VX68BAR38623;1.5
YPH2373600;2020-06-09 23:49:00;GF00;XF28DGK65250;2
VKC2372869;2020-07-09 00:55:00;AO03;SY96JDQ97089;1.5
UBZ9257859;2020-07-09 00:55:00;OO08;SU00RDZ36214;2.8
RNU6543630;2020-07-09 00:57:00;EG06;XE59BZM26378;2.5
YIY2070138;2020-07-09 02:56:00;AO11;LG64ARC91224;13
RSE2341281;2020-07-09 03:01:00;OO02;EE22TMX10817;2
EJR5399178;2020-07-09 04:02:00;KO07;RV87TIY76692;2.5
RYC8690973;2020-07-09 04:08:00;AO14;HT62RDI04611;2.8
VVY9004405;2020-07-09 05:59:00;NE08;EV77EDV52985;1
UKG6308508;2020-07-09 06:53:00;KO03;ZY93PCY41868;1.5
YUL2036371;2020-07-09 07:23:00;NE05;OY94SZK34436;2.5
AJB5136991;2020-07-09 09:15:00;GF00;BY85QGR11636;2.5
YNF8536684;2020-07-09 09:46:00;GF00;IO09FGE68100;2.8
FDN6066005;2020-07-09 10:06:00;AO09;BM25PHF40639;13
HEY9041833;2020-07-09 10:41:00;NE04;PM58XHX45588;1.5
NZE8402435;2020-07-09 10:46:00;AO10;PE73VJU23485;2.8
CIF5883531;2020-07-09 11:01:00;MR06;IO09FGE68100;2.2
OUS0942612;2020-07-09 12:04:00;KO08;WY00MLL63827;1
WZA7951602;2020-07-09 12:08:00;MR03;WU78BMX13511;2.5
UIB0861710;2020-07-09 12:23:00;KO02;RV87TIY76692;2.5
MSN0524347;2020-07-09 12:36:00;NE14;NY14GZR94632;2.8
HYI2850293;2020-07-09 13:20:00;NE10;VX68BAR38623;1.5
FKP6249877;2020-07-09 13:33:00;KO01;ED51EWW52190;2.8
MEJ6880181;2020-07-09 17:01:00;KO02;QW79CHL42244;2.8
EOE6332118;2020-07-09 18:30:00;EG09;EC02LZC49528;2.8
HFS8327607;2020-07-09 18:46:00;MR07;UA13YTK28483;2.8
MXN8181720;2020-07-09 19:47:00;MR08;PE73VJU23485;1
YDI2286855;2020-07-09 19:54:00;OO09;VJ92OYV94295;2.5
VYO3063415;2020-07-09 20:20:00;AO10;DP11ENT03275;3.1
FWC2290028;2020-07-09 20:39:00;EG02;PE73VJU23485;1
KTU7778420;2020-07-09 21:06:00;KO09;IX01MVL33676;2.5
PQL0915129;2020-07-09 21:48:00;AO04;PE73VJU23485;2.8
EZT1923940;2020-07-09 22:01:00;NE02;PD45WOT56494;2
AGT1147251;2020-07-09 22:32:00;EG02;WY00MLL63827;3.1
PEY2979611;2020-07-09 23:11:00;OO13;QU94IGC75528;1.25
GZR4981519;2020-07-09 23:15:00;AO18;YL27IFD65117;2
OJW8479663;2020-07-09 23:20:00;GF00;MA30QLI76818;2.5
CSL1740017;2020-07-09 23:45:00;EG08;IW53OQE31439;2.8
TZT0294950;2020-08-09 00:13:00;MR07;QH15HWX24570;2
FUX6858128;2020-08-09 01:23:00;AO05;PE73VJU23485;2.8
DCI1969856;2020-08-09 01:30:00;KO01;KB55KTM48860;2.5
UCG0597877;2020-08-09 01:39:00;GF00;YX66XYW62640;3.1
ZIB6061238;2020-08-09 01:49:00;NE05;OY94SZK34436;2.5
YEJ2652482;2020-08-09 03:05:00;EG04;XE59BZM26378;2.5
CYF6212346;2020-08-09 03:25:00;NE01;FY47TUN40300;1
YPL3066050;2020-08-09 04:01:00;OO08;AY38OQF67603;2.8
YXH3017630;2020-08-09 04:34:00;OO01;VJ92OYV94295;2.5
ECR5077494;2020-08-09 07:13:00;GF00;BY85QGR11636;2.5
YJT4614517;2020-08-09 07:47:00;EG08;SL09NOT64494;1
VJX9994912;2020-08-09 07:54:00;KO01;UP28MBM38391;1.25
EDV8513383;2020-08-09 08:25:00;OO09;JF94VYA88954;2.8
VEB3809804;2020-08-09 08:49:00;OO02;QX75YWC61835;2.5
GYF5518094;2020-08-09 09:07:00;MR07;HE38BQH01623;2.8
OJO1476385;2020-08-09 09:22:00;GF00;KW50MJG67260;2.2
MDJ4897602;2020-08-09 09:27:00;OO09;AY38OQF67603;2.8
EBF6934362;2020-08-09 10:57:00;MR08;HE38BQH01623;2.8
HHD4494980;2020-08-09 11:44:00;EG10;TZ48CCW54765;3.1
KNT0050027;2020-08-09 14:04:00;AO05;RR73DWB65452;2.8
TQE9863932;2020-08-09 14:07:00;AO02;DW44ZOO26361;2.8
FLN3678904;2020-08-09 15:08:00;NE12;NZ35XLQ89678;1.5
WDO5523890;2020-08-09 15:16:00;OO01;SY96JDQ97089;1
YOW2435177;2020-08-09 15:55:00;KO06;DO24BCW15511;1.25
DUA3022854;2020-08-09 19:28:00;EG08;TV81MAQ99005;2.8
XYY2545690;2020-08-09 20:13:00;AO10;YL27IFD65117;2
KXB2313120;2020-08-09 21:11:00;EG12;MU06LHX94338;1.5
TSW8429595;2020-08-09 21:11:00;NE05;OY94SZK34436;2.5
BJX2474988;2020-08-09 22:28:00;AO01;RR73DWB65452;2.8
JCK0031960;2020-08-09 23:54:00;AO10;NO82BAX82566;2.8
TNZ6362680;2020-09-09 00:11:00;GF00;MA30QLI76818;2.5
LUX4086380;2020-09-09 01:06:00;AO05;IO09FGE68100;2.8
DVZ4639310;2020-09-09 02:20:00;NE08;EV77EDV52985;1
XSV5290051;2020-09-09 04:27:00;OO12;QR03XCJ37459;2.8
EGW3217106;2020-09-09 04:39:00;MR04;HA82SCK64299;1.5
RAE5898759;2020-09-09 07:52:00;OO07;XV40HUQ04740;1
FPX5946456;2020-09-09 08:49:00;GF00;IO09FGE68100;2.8
BKQ7697756;2020-09-09 10:12:00;GF00;IO09FGE68100;2.8
RAX3332337;2020-09-09 11:09:00;EG08;CM15YCB60994;2
JUY7799635;2020-09-09 11:41:00;AO13;CK97FAU13897;2.8
AVT6627724;2020-09-09 12:01:00;OO12;QR03XCJ37459;2.8
TSQ5887140;2020-09-09 12:09:00;AO11;KW50MJG67260;2.8
XCE3209367;2020-09-09 12:12:00;OO03;EM54HQI58682;2.8
TWJ4952169;2020-09-09 12:23:00;AO06;XV40HUQ04740;2.8
PQO6226477;2020-09-09 12:33:00;KO07;IX01MVL33676;2.5
ALK6362289;2020-09-09 13:56:00;EG11;SL09NOT64494;2.2
KRW4831258;2020-09-09 14:44:00;KO04;KB55KTM48860;2.5
GKQ2529340;2020-09-09 15:16:00;AO09;QU94IGC75528;2.8
PFO4450257;2020-09-09 16:08:00;NE12;EV77EDV52985;1
FEC7312371;2020-09-09 17:34:00;NE11;PD45WOT56494;2
UMD3619654;2020-09-09 18:17:00;EG02;IW53OQE31439;2.8
QHK1151460;2020-09-09 18:29:00;KO09;KB55KTM48860;2.5
QLR2665777;2020-09-09 18:41:00;EG10;QO68DIC93032;1
OSS8348244;2020-09-09 18:46:00;AO14;PE73VJU23485;2.8
UUN4177185;2020-09-09 18:47:00;MR07;DO24BCW15511;1.5
BUO9422289;2020-09-09 19:16:00;OO07;EE22TMX10817;1.5
TMX4818045;2020-09-09 19:37:00;OO12;AT19HLV57173;2.8
LUL7699818;2020-09-09 20:46:00;NE01;OC94ASJ72024;2.5
IVT1806147;2020-09-09 23:17:00;GF00;UF84JOS00561;2.8
GWD2707299;2020-09-09 23:18:00;OO03;RK48BOP88344;2.8
ZWE1261155;2020-09-09 23:19:00;AO18;EN26OAB52983;2.8
AEL6739702;2020-09-09 23:35:00;EG01;QU94IGC75528;1.25
CFE3666769;2020-10-09 00:23:00;NE00;EV77EDV52985;1
DLF4889080;2020-10-09 00:52:00;GF00;KW50MJG67260;2.2
KJF8179782;2020-10-09 01:40:00;OO12;RK48BOP88344;2.8
LRR6866526;2020-10-09 02:04:00;OO11;LC72NRN52084;3.1
CWK5143144;2020-10-09 02:27:00;KO06;QO77TFN61853;2.2
SAX1113483;2020-10-09 02:38:00;OO04;QX75YWC61835;2.5
QYG9310656;2020-10-09 04:30:00;NE02;BZ76ROL87339;1
LXT3305353;2020-10-09 05:15:00;GF00;IO09FGE68100;2.8
UDJ3995268;2020-10-09 05:46:00;OO06;JF94VYA88954;2.8
BLW3961967;2020-10-09 06:30:00;AO16;YL27IFD65117;2
MAS1901952;2020-10-09 07:29:00;NE01;IA29IQS63679;1
PNN9563190;2020-10-09 08:43:00;EG11;QU94IGC75528;1.25
XDH9309600;2020-10-09 08:58:00;OO01;AY38OQF67603;1
PAX5102132;2020-10-09 08:58:00;MR05;KF48RSD79865;2.8
UOY3890763;2020-10-09 09:17:00;MR01;BI87HYL81972;1
EUO7943061;2020-10-09 09:42:00;KO06;XE59BZM26378;2
TSQ3315711;2020-10-09 10:07:00;OO06;IC95TLY24827;2
BXG2294877;2020-10-09 11:05:00;OO06;QU94IGC75528;1.5
VCR2386755;2020-10-09 11:23:00;AO13;BM25PHF40639;13
YUT8825002;2020-10-09 11:24:00;KO01;WY00MLL63827;1
DHY9486030;2020-10-09 11:59:00;NE01;JV67MTI17124;2.5
SNL0593814;2020-10-09 12:33:00;OO07;RK48BOP88344;2.8
APR0632928;2020-10-09 13:14:00;OO00;AY38OQF67603;2.8
XAK9890797;2020-10-09 13:37:00;GF00;KW50MJG67260;2.2
OJO8627025;2020-10-09 13:57:00;EG06;EC02LZC49528;2.8
LPT3876965;2020-10-09 15:28:00;GF00;PF04UCA93312;3.1
QYN2622817;2020-10-09 17:06:00;MR03;QU94IGC75528;1.25
POA8528535;2020-10-09 17:30:00;NE11;QO77TFN61853;1.5
JQT6847273;2020-10-09 17:59:00;NE13;OY94SZK34436;2.5
ZSM1410246;2020-10-09 18:31:00;OO08;IC95TLY24827;2
ZZQ8374472;2020-10-09 19:09:00;KO05;QO77TFN61853;2.2
VPG1503156;2020-10-09 20:30:00;MR06;HE38BQH01623;2.8
LSM9552105;2020-10-09 20:33:00;EG04;DW44ZOO26361;2.5
AOT2309259;2020-10-09 21:16:00;AO06;DV04FQL29609;3.1
YBB1083437;2020-10-09 21:29:00;GF00;KW50MJG67260;2.2
KVL6239562;2020-10-09 22:23:00;GF00;BY85QGR11636;2.5
PUZ2550422;2020-10-09 23:05:00;NE07;JV67MTI17124;2.5
HIW1680895;2020-10-09 23:27:00;AO09;IX01MVL33676;2.8
BKU1386199;2020-10-09 23:35:00;MR06;VX68BAR38623;2
IBC6897094;2020-10-09 23:46:00;NE16;IA29IQS63679;1
YKA7490203;2020-11-09 01:08:00;MR02;HA82SCK64299;1.5
UCQ9781924;2020-11-09 02:18:00;KO04;ZY93PCY41868;1.5
CKZ3866359;2020-11-09 02:44:00;MR01;HE38BQH01623;2.8
PHT6674359;2020-11-09 03:18:00;NE16;UP28MBM38391;1
SMG8758336;2020-11-09 03:19:00;NE11;EC02LZC49528;3.1
GUC2247548;2020-11-09 03:26:00;KO01;QO77TFN61853;2.2
GXM3462295;2020-11-09 04:01:00;AO16;OC94ASJ72024;1
XBM3438652;2020-11-09 04:09:00;KO09;WY00MLL63827;1
CTV3683189;2020-11-09 04:45:00;AO13;PE73VJU23485;2.8
ODB6262148;2020-11-09 04:59:00;KO08;KB55KTM48860;2.5
RPA9234244;2020-11-09 05:15:00;KO03;FL13UMN92207;1
IBI9591274;2020-11-09 06:27:00;MR04;QO68DIC93032;2.5
NRL6339701;2020-11-09 06:43:00;AO15;RR73DWB65452;2.8
YRA9365645;2020-11-09 07:06:00;KO05;DO24BCW15511;1.25
KWP0168911;2020-11-09 07:08:00;OO02;IW53OQE31439;1
GNR4747069;2020-11-09 07:12:00;EG06;JD78PQD35395;1
ABX9895164;2020-11-09 07:29:00;NE03;IA29IQS63679;1
IHE3512583;2020-11-09 07:46:00;KO01;QO77TFN61853;2.2
QLL7178503;2020-11-09 08:05:00;OO09;BK77KNV91142;2.8
EOS6760761;2020-11-09 08:17:00;MR01;BI87HYL81972;1
NNZ7773063;2020-11-09 09:57:00;GF00;UF84JOS00561;2.8
FYV0848031;2020-11-09 10:58:00;KO07;DV04FQL29609;2.2
AOR1020289;2020-11-09 12:33:00;NE01;LM86GYO69819;2
CDW6859955;2020-11-09 13:47:00;NE04;EV77EDV52985;1
FFT1195587;2020-11-09 14:05:00;KO07;ZY93PCY41868;1.5
FQL6059068;2020-11-09 14:06:00;KO05;HW75BKT77773;2.2
NSB1956314;2020-11-09 15:34:00;NE04;NY14GZR94632;2.8
FRT7974883;2020-11-09 16:27:00;MR04;RR98KQE80731;1.25
UZD0337773;2020-11-09 17:33:00;AO09;BZ76ROL87339;1
RTI8908133;2020-11-09 18:34:00;MR05;JD78PQD35395;1.25
PQG2382584;2020-11-09 18:44:00;GF00;IO09FGE68100;2.8
VMH9804479;2020-11-09 19:26:00;EG10;TE24LCO18661;1.25
SVP2470191;2020-11-09 19:27:00;MR08;IC95TLY24827;2.2
HIS0197921;2020-11-09 20:28:00;MR04;QO68DIC93032;2.5
CTL1622767;2020-11-09 22:05:00;AO19;PE73VJU23485;2.8
JGZ5411659;2020-11-09 22:30:00;MR05;HE38BQH01623;2.8
TJO6452638;2020-11-09 22:33:00;KO09;WY00MLL63827;1
LPQ7162066;2020-11-09 22:58:00;KO03;AT19HLV57173;1
WVZ6151412;2020-11-09 23:08:00;AO02;DV04FQL29609;3.1
FDG0310183;2020-12-09 00:30:00;NE12;UP28MBM38391;1
DKB9579492;2020-12-09 00:57:00;NE05;PM58XHX45588;1.5
VYQ4950801;2020-12-09 00:58:00;NE00;IA29IQS63679;2.2
FQK7022599;2020-12-09 03:25:00;NE11;IA29IQS63679;1
APQ0992935;2020-12-09 04:13:00;OO00;XV40HUQ04740;1
AVW5077079;2020-12-09 04:33:00;GF00;CK97FAU13897;2.5
GSE6547905;2020-12-09 04:40:00;OO06;AT19HLV57173;2.8
CHC0412204;2020-12-09 04:41:00;NE12;PM58XHX45588;1.5
MUH3750169;2020-12-09 04:42:00;KO06;FL13UMN92207;1
RSE0519429;2020-12-09 05:09:00;EG10;TV81MAQ99005;2.8
RID5776327;2020-12-09 05:29:00;EG09;IW53OQE31439;2.8
ZXL7862426;2020-12-09 05:39:00;EG01;TV81MAQ99005;2.8
EQB4749778;2020-12-09 05:47:00;OO03;LC72NRN52084;3.1
HMY4535305;2020-12-09 05:59:00;GF00;PF04UCA93312;3.1
OFD4547649;2020-12-09 06:29:00;AO09;BZ76ROL87339;1
THZ9187166;2020-12-09 08:14:00;AO02;UO75YNW62238;2.8
VTE4569044;2020-12-09 09:07:00;OO10;AT19HLV57173;2.8
IPG8849318;2020-12-09 09:08:00;EG03;TE24LCO18661;1.25
OUH6528829;2020-12-09 09:31:00;AO15;PE73VJU23485;2.8
RJV5187746;2020-12-09 10:02:00;KO05;HW75BKT77773;2.2
ODN1711339;2020-12-09 10:28:00;KO03;ZY93PCY41868;1.5
EEY6332787;2020-12-09 11:31:00;NE08;JV67MTI17124;2.5
APJ7335047;2020-12-09 12:25:00;AO06;HW75BKT77773;2.8
LTP8329970;2020-12-09 12:36:00;OO12;EE22TMX10817;2
AVS8986675;2020-12-09 13:51:00;AO03;BY85QGR11636;2.8
GFD2500757;2020-12-09 14:13:00;EG07;CR31GMR97972;1.5
HZL1324056;2020-12-09 14:38:00;MR02;TE24LCO18661;2.5
CNE2204535;2020-12-09 16:58:00;OO04;LG64ARC91224;2.5
MNZ1335220;2020-12-09 19:02:00;EG06;SU00RDZ36214;2.5
VIK2041313;2020-12-09 19:31:00;NE06;QP02SYE47964;2.8
ESI4922400;2020-12-09 19:58:00;GF00;KW50MJG67260;2.2
UTN1068064;2020-12-09 20:07:00;EG06;IW53OQE31439;2.8
EAS2217848;2020-12-09 20:39:00;MR08;HE38BQH01623;2.8
TLZ7623082;2020-12-09 20:59:00;AO00;SU00RDZ36214;2.8
KSK2265586;2020-12-09 22:56:00;MR06;HE38BQH01623;2.8
MBJ8828146;13/9/2020 01:55;MR02;BM25PHF40639;2.2
TTV7126560;13/9/2020 02:24;AO13;PE73VJU23485;2.8
YKJ7781557;13/9/2020 03:56;KO01;ED51EWW52190;2.8
ZGX0347027;13/9/2020 04:06;NE05;FY47TUN40300;1
HYZ7231476;13/9/2020 04:55;AO13;BK77KNV91142;2.8
HMA0310112;13/9/2020 07:39;KO00;IX01MVL33676;2.5
QJG7698971;13/9/2020 08:11;MR05;AY38OQF67603;1
ADX9108098;13/9/2020 08:30;MR03;KF48RSD79865;2.8
HNN6584556;13/9/2020 08:57;KO07;HW75BKT77773;2.2
CMG9939145;13/9/2020 09:30;OO04;AT19HLV57173;2.8
CMC4302084;13/9/2020 09:51;AO12;BZ76ROL87339;1
QOV4740296;13/9/2020 10:10;AO02;BM25PHF40639;13
BPL4344974;13/9/2020 11:20;EG09;JE65QJK64802;2.5
QLG2001703;13/9/2020 11:26;AO12;PE73VJU23485;2.8
YYK0879446;13/9/2020 12:19;AO07;IA29IQS63679;2.8
LHS2233335;13/9/2020 12:38;EG00;CM15YCB60994;2
QZY5625078;13/9/2020 12:58;OO04;IC95TLY24827;2
CQP1139842;13/9/2020 13:53;AO19;BZ76ROL87339;1
GST1530916;13/9/2020 14:51;MR03;UA13YTK28483;2.8
SIP7791161;13/9/2020 15:04;AO09;MU06LHX94338;2.8
PAO5935833;13/9/2020 15:30;AO03;HT62RDI04611;2.8
WXC5357728;13/9/2020 15:37;AO07;EZ65FLV39493;2.8
IDK4099607;13/9/2020 15:57;AO08;BM25PHF40639;13
FXJ3548739;13/9/2020 16:24;EG07;MU06LHX94338;1.5
NIB1049669;13/9/2020 19:29;AO03;RR73DWB65452;2.8
QUK4264860;13/9/2020 19:43;OO13;AT19HLV57173;2.8
LGC6614917;13/9/2020 21:57;KO09;WY00MLL63827;1
ZQP4884872;13/9/2020 22:16;EG12;ZY93PCY41868;1
ZJY9258992;13/9/2020 23:14;MR04;HE38BQH01623;2.8
KGE0623428;14/9/2020 01:03;NE08;VX68BAR38623;1.5
EII0705606;14/9/2020 02:37;GF00;PF04UCA93312;3.1
KXF5048533;14/9/2020 02:52;AO05;BZ76ROL87339;1
ODC1579083;14/9/2020 03:17;NE14;NZ35XLQ89678;1.5
EPO4120043;14/9/2020 04:22;MR05;BZ76ROL87339;1.25
YLC3364888;14/9/2020 05:21;NE08;SY96JDQ97089;2.5
XUU3975783;14/9/2020 07:16;GF00;BY85QGR11636;2.5
BQQ0281576;14/9/2020 07:17;MR05;AT19HLV57173;2.2
OFT1243242;14/9/2020 08:31;KO06;JO50FSF60755;2.2
FLT8321757;14/9/2020 08:36;GF00;JE65QJK64802;2.8
ATS3908711;14/9/2020 09:27;GF00;MA30QLI76818;2.5
BSN9944155;14/9/2020 10:08;MR03;HR53SRO94328;13
UPT7574107;14/9/2020 10:27;EG04;IN99SEN20660;2.8
KSE1966461;14/9/2020 12:09;EG12;MU06LHX94338;1.5
DJN6639759;14/9/2020 13:51;EG09;QU94IGC75528;1.25
ASO5257658;14/9/2020 16:51;NE04;OY94SZK34436;2.5
ZZK3832523;14/9/2020 18:30;KO01;HW75BKT77773;2.2
GJA1123852;14/9/2020 20:28;OO12;VJ92OYV94295;2.5
DAS9201676;14/9/2020 21:20;NE02;IA29IQS63679;1
KVN2976313;14/9/2020 21:35;AO09;RR73DWB65452;2.8
PZN1680781;14/9/2020 21:44;AO19;DP11ENT03275;3.1
KPN3918501;15/9/2020 00:26;OO00;QR03XCJ37459;2.8
TYB5112205;15/9/2020 00:48;AO16;QP02SYE47964;2.8
HOO0793867;15/9/2020 02:10;EG12;TE24LCO18661;1.25
ZJN9037777;15/9/2020 04:04;KO02;YH66OKD41942;2.8
XIR5187292;15/9/2020 05:37;NE05;QP02SYE47964;2.8
YXB6036994;15/9/2020 05:56;OO06;EE22TMX10817;2
FIM8572557;15/9/2020 06:08;AO05;HT62RDI04611;2.8
TJG2032482;15/9/2020 07:54;EG10;RK48BOP88344;1.5
IQU0433997;15/9/2020 08:24;NE05;QP02SYE47964;2.8
MYU6866177;15/9/2020 08:54;EG10;TZ48CCW54765;3.1
NVI8845087;15/9/2020 09:43;EG02;MU06LHX94338;1.5
XMU2431908;15/9/2020 11:06;MR00;QO68DIC93032;2.5
GGE5905436;15/9/2020 11:32;NE06;MU06LHX94338;2
SYG6823271;15/9/2020 15:38;EG02;QU94IGC75528;1.25
TKL5504169;15/9/2020 18:04;EG09;IN99SEN20660;2.8
IWO4767115;15/9/2020 18:52;MR08;QO68DIC93032;2.5
UOT3195053;15/9/2020 19:02;GF00;UF84JOS00561;2.8
QIM6339302;15/9/2020 22:23;NE07;NZ35XLQ89678;1.5
NKJ0674211;15/9/2020 22:53;EG10;UP28MBM38391;1
TQU8826549;15/9/2020 23:39;OO08;XV91YMP27722;1.25
ATE5276484;16/9/2020 02:24;KO08;AT19HLV57173;2
RXJ3002703;16/9/2020 03:41;MR04;DO24BCW15511;2.2
AJS3079211;16/9/2020 04:07;AO19;SU00RDZ36214;2.8
XKY2077182;16/9/2020 04:26;AO01;YL27IFD65117;2
SEE4180449;16/9/2020 04:28;GF00;PF04UCA93312;3.1
QZN5211260;16/9/2020 04:35;NE03;FY47TUN40300;1
FTD8477673;16/9/2020 04:54;AO16;DP11ENT03275;3.1
BRT9388448;16/9/2020 04:57;EG06;IW53OQE31439;2.8
TTB7342149;16/9/2020 05:52;NE10;DV04FQL29609;3.1
NAW4998110;16/9/2020 06:24;KO05;IX01MVL33676;2.5
RCQ1096406;16/9/2020 08:16;GF00;CP56DAO45598;2.8
YAQ9336678;16/9/2020 09:23;NE12;QR03XCJ37459;2
GWO1238185;16/9/2020 09:37;KO06;QW79CHL42244;2.8
OID5520609;16/9/2020 13:22;EG02;TV81MAQ99005;2.8
XSC7735088;16/9/2020 13:30;OO03;VJ92OYV94295;2.5
UIZ3120063;16/9/2020 14:32;KO06;ZY93PCY41868;1.5
EPY9008265;16/9/2020 14:41;OO02;XV40HUQ04740;1
TJZ4419001;16/9/2020 14:56;OO07;UP28MBM38391;2.2
SWK0192704;16/9/2020 17:24;EG04;TV81MAQ99005;2.8
AGQ9495345;16/9/2020 17:46;KO01;ZY93PCY41868;1.5
ISP7697394;16/9/2020 18:01;OO11;EM54HQI58682;2.8
HTU2642798;16/9/2020 19:22;EG04;TE24LCO18661;1.25
LQF8565608;16/9/2020 19:50;OO10;MX39VOS38645;1
DED2034031;16/9/2020 20:10;MR04;QH15HWX24570;3.1
END1713293;16/9/2020 20:16;EG06;IW53OQE31439;2.8
KHP7956925;16/9/2020 21:22;KO05;JO50FSF60755;2.2
EIW1328803;16/9/2020 21:24;NE12;PM58XHX45588;1.5
HRV4411007;16/9/2020 21:43;OO01;WG11QVY31890;1
QSV4461880;16/9/2020 21:52;KO04;ED51EWW52190;2.8
ETM4084526;16/9/2020 23:06;KO06;ED51EWW52190;2.8
DML1155980;16/9/2020 23:36;AO12;PE73VJU23485;2.8
MFZ1590601;17/9/2020 00:04;AO01;BK77KNV91142;2.8
UOM4526861;17/9/2020 00:14;GF00;PF04UCA93312;3.1
GBL6358921;17/9/2020 02:22;AO09;BI87HYL81972;2.8
EYK5982123;17/9/2020 02:34;NE11;OC94ASJ72024;1
RTT0023603;17/9/2020 03:20;MR05;BI87HYL81972;1
CDO9457690;17/9/2020 04:19;EG07;TV81MAQ99005;2.8
OHY0325394;17/9/2020 05:05;AO02;QW79CHL42244;2.8
WYK5295317;17/9/2020 08:52;OO04;RR98KQE80731;1.5
EYR8636606;17/9/2020 08:57;OO02;QR03XCJ37459;2.8
JAW7133910;17/9/2020 09:43;OO03;EG95RTB75032;2
MGR6619415;17/9/2020 10:46;NE16;JV67MTI17124;2.5
LSQ0020203;17/9/2020 11:41;EG06;TE24LCO18661;1.25
GQV9362919;17/9/2020 12:35;OO13;EM54HQI58682;2.8
TKF3286163;17/9/2020 13:12;GF00;WU78BMX13511;1
MSV4165486;17/9/2020 13:37;NE09;PD45WOT56494;2
ADQ8330624;17/9/2020 14:34;OO03;AY38OQF67603;2.8
SVH7133862;17/9/2020 15:23;NE00;EG95RTB75032;2.8
GSU2178634;17/9/2020 15:23;NE01;IA29IQS63679;3.1
TND2766022;17/9/2020 15:50;EG11;IZ65WAT29135;2.2
OJB7606497;17/9/2020 16:25;AO03;YL27IFD65117;2
XBB3986513;17/9/2020 17:04;NE06;QP02SYE47964;2.8
ULO6664656;17/9/2020 18:56;OO06;QX75YWC61835;1.5
EYX9095612;17/9/2020 20:50;NE09;IA29IQS63679;1
STJ4739091;17/9/2020 21:02;NE01;UP28MBM38391;1
VHU3193321;17/9/2020 21:23;AO15;DP11ENT03275;3.1
ITH9035272;17/9/2020 21:43;KO02;RV87TIY76692;2.5
TOQ9678905;17/9/2020 22:32;AO04;OC94ASJ72024;1
LOH4123784;17/9/2020 23:27;MR04;UA13YTK28483;2.8
EIR4976549;17/9/2020 23:50;NE06;NY14GZR94632;2.8
PNI8259871;17/9/2020 23:55;AO09;DV04FQL29609;3.1
MMO4213887;18/9/2020 00:06;OO06;EM54HQI58682;2.8
YTR9623821;18/9/2020 00:54;MR03;RR73DWB65452;1.25
NIS7275957;18/9/2020 01:29;NE16;JE65QJK64802;1.25
XPH7841046;18/9/2020 01:46;EG09;CM15YCB60994;2
CSD5883795;18/9/2020 01:46;EG04;LG64ARC91224;1.5
FVI5019726;18/9/2020 01:58;AO04;LG64ARC91224;13
TZF6572855;18/9/2020 02:33;OO04;RK48BOP88344;2.8
OIB9460124;18/9/2020 02:42;NE00;JV67MTI17124;2.5
DSD9853815;18/9/2020 03:20;OO01;EE22TMX10817;2
XGU4222136;18/9/2020 04:27;EG00;XE59BZM26378;2.5
LWN4112255;18/9/2020 05:53;NE10;PD45WOT56494;2
WRY0650975;18/9/2020 07:59;KO08;JO50FSF60755;2.2
IUB6832660;18/9/2020 08:14;GF00;YX66XYW62640;3.1
LWY8854179;18/9/2020 08:23;MR00;IZ65WAT29135;2
KFP4891988;18/9/2020 10:32;MR02;QO68DIC93032;2.5
LJY7127916;18/9/2020 11:25;OO00;LC72NRN52084;3.1
OQR0474272;18/9/2020 12:54;KO09;QR03XCJ37459;1.5
ZCT1257700;18/9/2020 13:13;MR00;UA13YTK28483;2.8
GUY5709198;18/9/2020 13:45;EG00;JD78PQD35395;1
XUG0158212;18/9/2020 13:48;NE06;NZ35XLQ89678;1.5
XHD5545672;18/9/2020 14:02;NE13;KW50MJG67260;3.1
LHF4099394;18/9/2020 14:31;GF00;MA30QLI76818;2.5
CPB8194517;18/9/2020 14:35;AO06;DV04FQL29609;2.8
BVP8284322;18/9/2020 15:25;KO01;IX01MVL33676;2.5
ACX6999153;18/9/2020 20:43;OO00;KW50MJG67260;2.2
GKT6528885;18/9/2020 21:03;MR07;RR98KQE80731;1.25
TAA8164043;18/9/2020 21:46;EG02;PF04UCA93312;1.25
DOK5948961;18/9/2020 21:58;OO06;VJ92OYV94295;2.5
ROV3460579;18/9/2020 22:07;GF00;JE65QJK64802;2.8
UHG9824269;18/9/2020 22:14;AO04;HT62RDI04611;2.8
IHZ8830959;18/9/2020 23:42;OO04;AT19HLV57173;2.8
UZA4831705;19/9/2020 00:14;NE03;PM58XHX45588;1.5
BCH3994357;19/9/2020 00:53;KO08;ZY93PCY41868;1.5
LCW7649421;19/9/2020 01:18;MR07;NZ35XLQ89678;1.25
EQJ8223155;19/9/2020 02:35;OO12;AY38OQF67603;2.8
FUJ7445008;19/9/2020 04:04;NE15;VX68BAR38623;1.5
GKG4998627;19/9/2020 04:09;OO08;JF94VYA88954;2.8
YOJ4098838;19/9/2020 04:42;MR06;IZ65WAT29135;2
